class,level,time,latitude,longitude
C,1.6,12 July 2013 at 22:36,353.701,-13.1811
C,1.0,11 July 2013 at 09:12,359.681,-12.4857
C,1.1,06 July 2013 at 17:36,53.9468,-15.1056
C,1.4,13 July 2013 at 05:48,252.514,-14.3354
C,3.0,15 July 2013 at 03:48,252.355,-14.1782
C,3.6,15 July 2013 at 11:00,252.388,-14.2135
C,1.0,15 July 2013 at 17:00,252.550,-14.1416
C,2.1,16 July 2013 at 01:12,252.883,-14.1265
C,1.9,16 July 2013 at 10:12,252.746,-14.2235
C,1.1,17 July 2013 at 02:24,253.017,-14.1937
C,1.1,15 July 2013 at 03:00,244.053,3.58224
C,1.7,15 July 2013 at 07:36,196.068,20.4543
C,2.1,20 July 2013 at 03:36,194.821,20.6772
C,2.3,18 July 2013 at 18:24,150.462,-9.80629
C,2.3,18 July 2013 at 20:12,150.381,-9.81385
C,1.0,20 July 2013 at 23:36,151.497,-8.97868
C,1.0,21 July 2013 at 03:12,151.350,-8.97632
C,3.1,21 July 2013 at 08:48,151.367,-8.98609
C,1.8,24 July 2013 at 21:48,150.921,-8.38678
C,1.6,25 July 2013 at 06:12,150.424,-8.38350
C,2.1,25 July 2013 at 22:48,149.281,-8.25850
C,1.8,26 July 2013 at 21:48,149.048,-7.96282
C,1.3,26 July 2013 at 22:24,149.010,-7.94204
C,1.0,27 July 2013 at 12:36,147.620,-7.60748
C,1.7,28 July 2013 at 03:12,143.281,-7.22586
C,2.3,28 July 2013 at 06:24,142.945,-7.22838
C,3.2,28 July 2013 at 12:24,142.188,-7.19688
C,1.5,28 July 2013 at 16:24,141.892,-7.14001
C,1.6,28 July 2013 at 20:00,141.793,-7.14385
C,1.0,28 July 2013 at 21:12,141.600,-7.12578
C,2.9,29 July 2013 at 16:48,139.131,-6.94576
C,6.3,29 July 2013 at 23:24,136.576,-6.91601
C,1.4,28 July 2013 at 16:00,141.918,-7.14186
C,1.1,30 July 2013 at 01:12,80.1661,19.8255
C,3.1,30 July 2013 at 22:24,-19.2107,12.5473
C,1.5,31 July 2013 at 05:24,-19.5399,12.4164
C,1.1,13 August 2013 at 05:12,333.388,11.5275
C,1.4,10 August 2013 at 23:48,243.029,-22.6043
C,1.1,11 August 2013 at 05:36,242.204,-22.4339
C,2.0,11 August 2013 at 14:36,240.848,-21.9613
C,1.2,11 August 2013 at 16:48,240.638,-21.9231
C,2.1,11 August 2013 at 19:36,240.269,-21.8703
C,6.7,11 August 2013 at 21:36,240.202,-21.8953
C,8.4,11 August 2013 at 22:00,240.178,-21.8966
C,1.5,14 August 2013 at 10:36,238.237,-21.0570
C,3.6,14 August 2013 at 17:00,238.387,-21.1086
C,1.5,14 August 2013 at 17:48,238.435,-21.1254
C,1.0,14 August 2013 at 19:48,238.384,-21.0849
C,1.6,14 August 2013 at 23:00,238.321,-21.1068
C,1.2,15 August 2013 at 18:36,237.654,-20.7672
C,2.9,15 August 2013 at 22:12,237.764,-20.7888
C,2.2,19 August 2013 at 09:24,244.696,-20.5664
C,1.3,11 August 2013 at 01:36,242.783,-22.5753
C,2.0,09 August 2013 at 20:24,213.382,-6.83993
C,1.5,13 August 2013 at 15:48,215.261,-7.28243
C,1.0,13 August 2013 at 23:12,215.289,-7.21832
C,1.0,15 August 2013 at 17:12,215.066,-6.76181
C,2.1,15 August 2013 at 18:00,215.065,-6.74790
C,1.3,16 August 2013 at 12:48,215.245,-6.52028
C,2.6,16 August 2013 at 13:24,215.249,-6.51682
C,1.3,17 August 2013 at 03:36,215.392,-6.37925
C,1.0,19 August 2013 at 11:36,216.524,-5.86484
C,1.8,20 August 2013 at 01:24,216.841,-5.99211
C,1.6,20 August 2013 at 10:00,217.586,-6.02233
C,1.1,21 August 2013 at 11:36,218.902,-5.95347
C,4.1,22 August 2013 at 05:12,172.104,-10.8081
C,1.5,22 August 2013 at 19:24,170.586,-9.26671
C,1.9,23 August 2013 at 00:36,170.558,-9.20256
C,1.4,23 August 2013 at 16:00,169.858,-8.35319
C,1.0,23 August 2013 at 17:00,169.915,-8.37057
C,1.0,19 August 2013 at 22:00,184.736,16.5813
C,1.3,21 August 2013 at 04:12,138.111,-9.06925
C,1.0,22 August 2013 at 00:48,199.963,-13.2724
C,1.1,23 August 2013 at 06:48,97.4579,-18.3278
C,2.2,21 August 2013 at 07:48,86.0977,15.3570
C,1.4,22 August 2013 at 12:00,85.4940,15.8057
C,1.4,22 August 2013 at 20:24,85.5941,15.9047
C,1.9,22 August 2013 at 22:12,85.5038,16.0131
C,1.6,21 August 2013 at 05:00,190.044,4.85929
C,1.7,01 September 2013 at 14:24,19.0034,13.2244
C,1.3,03 September 2013 at 17:48,20.6815,12.6821
C,1.2,29 August 2013 at 04:36,-18.6071,12.0773
C,8.3,30 August 2013 at 02:48,-20.0656,12.4018
C,2.6,31 August 2013 at 17:36,-22.2635,12.7032
C,1.3,04 September 2013 at 21:36,337.206,14.0068
C,1.5,05 September 2013 at 20:00,336.912,13.9470
C,1.1,04 September 2013 at 02:48,350.927,-16.0430
C,3.6,04 September 2013 at 04:24,350.881,-16.0164
C,2.9,04 September 2013 at 05:36,350.924,-16.0310
C,2.6,04 September 2013 at 08:36,350.983,-16.0028
C,1.4,05 September 2013 at 22:24,352.145,-16.3640
C,3.9,18 September 2013 at 03:12,58.1283,-17.6244
C,1.1,24 September 2013 at 23:00,58.1565,-17.9168
C,1.8,19 September 2013 at 08:12,31.4001,10.4228
C,1.2,19 September 2013 at 23:00,27.6518,8.75990
C,2.1,20 September 2013 at 10:00,28.1916,9.37708
C,3.8,20 September 2013 at 11:48,28.3746,9.63133
C,2.3,20 September 2013 at 12:48,28.4122,9.67463
C,1.3,20 September 2013 at 17:00,28.8127,10.0120
C,1.0,21 September 2013 at 01:48,29.7548,10.5158
C,3.0,21 September 2013 at 09:24,29.8533,10.9859
C,1.6,29 September 2013 at 05:24,28.3064,11.7136
C,1.6,29 September 2013 at 01:24,74.8203,19.9641
C,1.8,03 October 2013 at 20:24,226.945,-6.48860
C,2.5,04 October 2013 at 03:36,224.227,8.23176
C,1.0,06 October 2013 at 11:24,224.812,8.29526
C,6.2,07 October 2013 at 04:12,225.023,8.27725
C,2.3,07 October 2013 at 15:36,225.386,8.22682
C,1.0,07 October 2013 at 05:12,166.690,-12.5843
C,1.0,07 October 2013 at 14:00,166.241,-12.5855
C,1.2,10 October 2013 at 07:12,168.027,-10.5405
C,1.6,10 October 2013 at 11:00,168.041,-10.4429
C,1.4,10 October 2013 at 16:24,168.065,-10.2482
C,1.2,10 October 2013 at 16:48,168.052,-10.2288
C,1.1,10 October 2013 at 19:36,167.971,-10.2027
C,3.0,11 October 2013 at 00:12,167.831,-10.1606
C,1.7,11 October 2013 at 03:24,167.808,-10.0997
C,5.5,11 October 2013 at 04:12,167.834,-10.0771
C,1.4,11 October 2013 at 05:48,167.854,-10.0413
C,5.4,11 October 2013 at 09:24,167.972,-10.0074
C,4.7,11 October 2013 at 15:00,168.087,-9.92867
C,2.3,11 October 2013 at 17:00,168.053,-9.95767
C,1.6,11 October 2013 at 18:48,168.049,-9.96610
C,4.0,11 October 2013 at 20:12,168.084,-9.95621
C,2.4,11 October 2013 at 22:00,168.066,-9.93561
C,6.3,11 October 2013 at 23:12,168.099,-9.92424
C,1.5,12 October 2013 at 00:48,168.103,-9.94895
C,5.2,12 October 2013 at 02:00,168.088,-9.97003
C,5.4,12 October 2013 at 03:48,168.090,-9.97521
C,2.0,12 October 2013 at 06:24,168.119,-9.95689
C,2.0,12 October 2013 at 08:12,168.156,-9.97634
C,2.4,12 October 2013 at 12:12,168.152,-9.96328
C,1.8,12 October 2013 at 17:12,168.136,-9.85328
C,2.9,12 October 2013 at 22:12,168.142,-9.73289
C,1.8,14 October 2013 at 00:24,168.025,-9.36579
C,3.4,14 October 2013 at 21:24,168.182,-9.04787
C,7.4,14 October 2013 at 23:00,168.175,-9.04768
C,2.4,15 October 2013 at 01:48,168.291,-9.03895
C,1.5,15 October 2013 at 04:24,168.406,-8.91314
C,2.9,15 October 2013 at 10:24,168.539,-8.74179
C,1.8,15 October 2013 at 17:12,168.237,-8.64931
C,1.8,16 October 2013 at 09:24,167.428,-8.31055
C,1.4,16 October 2013 at 14:00,167.288,-8.13054
C,1.6,16 October 2013 at 16:36,167.164,-8.10212
C,1.4,16 October 2013 at 23:24,166.830,-8.05673
C,4.7,17 October 2013 at 03:24,166.747,-8.00749
C,1.2,17 October 2013 at 06:12,166.553,-8.00050
C,5.8,17 October 2013 at 10:36,166.248,-7.99143
C,4.8,17 October 2013 at 12:00,166.146,-8.01515
C,1.5,18 October 2013 at 03:24,164.913,-8.09305
C,5.0,18 October 2013 at 10:36,164.904,-8.19010
C,8.4,18 October 2013 at 15:24,164.696,-8.31917
C,1.6,19 October 2013 at 01:12,163.581,-8.68404
C,2.9,19 October 2013 at 09:36,161.302,-9.22609
C,1.9,19 October 2013 at 10:36,160.869,-9.27226
C,1.2,19 October 2013 at 14:36,159.564,-9.43351
C,1.7,19 October 2013 at 18:36,158.179,-9.77013
C,2.0,19 October 2013 at 23:36,157.588,-9.82258
C,1.0,07 October 2013 at 14:00,158.677,-22.9617
C,1.2,10 October 2013 at 07:12,149.999,-22.3659
C,1.6,10 October 2013 at 11:00,149.873,-22.4079
C,1.4,10 October 2013 at 16:24,149.669,-22.3917
C,1.2,10 October 2013 at 16:48,149.703,-22.3938
C,1.1,10 October 2013 at 19:36,149.676,-22.4139
C,3.0,11 October 2013 at 00:12,149.529,-22.4002
C,1.7,11 October 2013 at 03:24,149.507,-22.3960
C,5.5,11 October 2013 at 04:12,149.511,-22.4030
C,1.4,11 October 2013 at 05:48,149.528,-22.4013
C,5.4,11 October 2013 at 09:24,149.457,-22.3621
C,4.7,11 October 2013 at 15:00,149.555,-22.3905
C,2.3,11 October 2013 at 17:00,149.785,-22.4217
C,1.6,11 October 2013 at 18:48,149.654,-22.3920
C,4.0,11 October 2013 at 20:12,149.609,-22.3921
C,2.4,11 October 2013 at 22:00,149.536,-22.3370
C,6.3,11 October 2013 at 23:12,149.541,-22.3185
C,1.5,12 October 2013 at 00:48,149.558,-22.3043
C,5.2,12 October 2013 at 02:00,149.522,-22.3101
C,5.4,12 October 2013 at 03:48,149.373,-22.3150
C,2.0,12 October 2013 at 06:24,149.162,-22.3048
C,2.0,12 October 2013 at 08:12,149.024,-22.3118
C,2.4,12 October 2013 at 12:12,148.981,-22.2859
C,1.8,12 October 2013 at 17:12,148.829,-22.2880
C,2.9,12 October 2013 at 22:12,148.688,-22.2513
C,1.8,14 October 2013 at 00:24,148.198,-21.4704
C,3.4,14 October 2013 at 21:24,147.433,-20.7607
C,7.4,14 October 2013 at 23:00,147.414,-20.8013
C,2.4,15 October 2013 at 01:48,147.436,-20.8493
C,1.5,15 October 2013 at 04:24,147.356,-20.8835
C,2.9,15 October 2013 at 10:24,146.978,-20.5608
C,1.8,15 October 2013 at 17:12,146.716,-20.4594
C,1.8,16 October 2013 at 09:24,146.656,-20.6899
C,1.4,16 October 2013 at 14:00,146.652,-20.5166
C,1.6,16 October 2013 at 16:36,146.655,-20.4817
C,1.4,16 October 2013 at 23:24,146.222,-20.5196
C,4.7,17 October 2013 at 03:24,146.392,-20.4368
C,1.2,17 October 2013 at 06:12,146.500,-20.4116
C,5.8,17 October 2013 at 10:36,146.184,-20.4840
C,4.8,17 October 2013 at 12:00,146.170,-20.3990
C,1.5,18 October 2013 at 03:24,145.150,-19.6760
C,5.0,18 October 2013 at 10:36,145.156,-19.3571
C,8.4,18 October 2013 at 15:24,145.005,-19.4670
C,1.6,19 October 2013 at 01:12,144.566,-19.0325
C,2.9,19 October 2013 at 09:36,145.398,-19.1772
C,1.9,19 October 2013 at 10:36,145.421,-19.1928
C,1.2,19 October 2013 at 14:36,145.935,-19.5460
C,1.7,19 October 2013 at 18:36,146.369,-19.8184
C,2.0,19 October 2013 at 23:36,145.910,-19.6303
C,1.0,09 October 2013 at 06:12,149.474,-22.2922
C,1.6,10 October 2013 at 17:00,149.663,-22.3883
C,1.3,10 October 2013 at 17:48,149.625,-22.4014
C,1.0,10 October 2013 at 20:24,149.683,-22.4035
C,6.2,11 October 2013 at 12:24,149.452,-22.3493
C,1.5,12 October 2013 at 10:48,148.982,-22.3079
C,1.2,13 October 2013 at 21:36,148.422,-21.6919
C,1.1,14 October 2013 at 00:00,148.203,-21.4855
C,8.0,14 October 2013 at 13:12,147.709,-20.9342
C,1.9,15 October 2013 at 03:36,147.409,-20.8585
C,9.5,15 October 2013 at 05:12,147.386,-20.8945
C,2.8,15 October 2013 at 08:00,147.100,-20.7544
C,2.8,15 October 2013 at 08:12,147.110,-20.7537
C,2.2,15 October 2013 at 14:24,146.737,-20.4726
C,4.4,15 October 2013 at 15:00,146.666,-20.4532
C,6.5,15 October 2013 at 15:36,146.700,-20.4408
C,3.3,15 October 2013 at 20:12,146.701,-20.5059
C,8.9,16 October 2013 at 14:36,146.671,-20.5318
C,1.8,16 October 2013 at 15:24,146.663,-20.5237
C,1.9,16 October 2013 at 17:48,183.273,23.6913
C,2.9,20 October 2013 at 08:36,81.6666,20.3373
C,2.0,20 October 2013 at 12:48,81.4355,20.3275
C,1.5,14 October 2013 at 01:00,87.5793,19.2714
C,1.1,14 October 2013 at 03:24,87.5772,19.3521
C,1.7,20 October 2013 at 18:48,47.6309,12.7094
C,2.0,26 October 2013 at 15:48,49.1015,13.5817
C,3.1,26 October 2013 at 22:36,55.3205,12.7559
C,5.7,27 October 2013 at 17:24,56.3944,12.1276
C,2.7,18 October 2013 at 01:00,24.1423,6.51760
C,5.3,18 October 2013 at 05:12,24.2464,6.55394
C,3.3,18 October 2013 at 07:24,24.2057,6.58394
C,2.2,18 October 2013 at 08:24,24.2555,6.63090
C,4.7,18 October 2013 at 11:00,24.3508,6.68246
C,1.0,20 October 2013 at 23:00,25.9658,7.13116
C,1.6,21 October 2013 at 08:12,26.0597,7.25611
C,2.4,21 October 2013 at 16:12,26.2758,7.25884
C,1.6,21 October 2013 at 20:36,26.3033,7.23006
C,1.5,21 October 2013 at 21:00,26.3109,7.23932
C,2.0,21 October 2013 at 22:48,26.2866,7.24238
C,2.7,21 October 2013 at 23:12,26.2969,7.25074
C,1.4,22 October 2013 at 01:36,26.3719,7.20182
C,1.7,22 October 2013 at 02:00,26.3875,7.18695
C,4.3,22 October 2013 at 03:36,26.4806,7.13426
C,4.0,22 October 2013 at 04:24,26.5614,7.08270
C,2.1,22 October 2013 at 04:48,26.5823,7.06727
C,1.1,22 October 2013 at 09:12,26.7564,6.97015
C,1.6,22 October 2013 at 11:12,26.7364,6.96813
C,1.4,22 October 2013 at 13:00,26.7041,6.92845
C,1.8,22 October 2013 at 13:36,26.7106,6.91894
C,4.0,22 October 2013 at 18:36,26.7841,6.82352
C,3.3,23 October 2013 at 05:12,26.9225,6.67197
C,3.6,23 October 2013 at 06:00,26.9440,6.65320
C,6.5,23 October 2013 at 11:12,26.9372,6.66811
C,1.8,23 October 2013 at 15:48,26.9736,6.71633
C,3.6,23 October 2013 at 17:24,26.9669,6.74449
C,2.2,23 October 2013 at 19:36,26.9460,6.77348
C,4.1,23 October 2013 at 22:00,26.9101,6.79963
C,3.1,24 October 2013 at 03:48,26.9650,6.82654
C,2.1,24 October 2013 at 04:12,26.9664,6.82953
C,3.4,24 October 2013 at 05:12,26.9743,6.84353
C,3.0,24 October 2013 at 05:24,26.9820,6.84411
C,9.3,24 October 2013 at 06:00,26.9819,6.86219
C,2.4,24 October 2013 at 19:36,27.3200,6.82562
C,3.3,24 October 2013 at 21:12,27.2793,6.81524
C,3.4,25 October 2013 at 06:24,27.5481,6.83796
C,3.2,25 October 2013 at 07:00,27.5508,6.83020
C,2.3,25 October 2013 at 13:36,27.6033,6.84609
C,3.2,25 October 2013 at 23:00,27.6913,6.92306
C,1.7,26 October 2013 at 01:48,27.8026,6.92297
C,4.5,26 October 2013 at 02:48,27.8123,6.93314
C,2.3,26 October 2013 at 03:12,27.8064,6.93670
C,4.3,27 October 2013 at 03:36,28.5686,6.82590
C,1.9,27 October 2013 at 08:00,28.9804,6.78050
C,3.5,27 October 2013 at 09:36,28.9933,6.80177
C,9.1,27 October 2013 at 17:48,29.6425,6.65460
C,3.5,28 October 2013 at 01:36,30.0603,6.65251
C,5.2,28 October 2013 at 09:24,30.7441,6.53270
C,1.7,29 October 2013 at 00:12,30.8593,6.42581
C,3.3,29 October 2013 at 03:12,31.0821,6.32557
C,2.9,29 October 2013 at 03:36,31.0952,6.30618
C,3.7,29 October 2013 at 04:36,31.1650,6.27954
C,2.3,29 October 2013 at 07:48,31.1644,6.29350
C,6.3,29 October 2013 at 10:12,30.5899,6.29388
C,9.3,29 October 2013 at 18:36,27.3145,6.75054
C,1.0,21 October 2013 at 09:24,4.50350,-12.4613
C,1.1,21 October 2013 at 14:48,4.22598,-12.4500
C,1.3,23 October 2013 at 09:48,3.46383,-12.4367
C,8.7,23 October 2013 at 22:24,3.60629,-12.3924
C,2.4,24 October 2013 at 09:48,2.93714,-12.3954
C,5.7,24 October 2013 at 22:12,2.70852,-12.4340
C,5.2,26 October 2013 at 08:48,2.95026,-12.5242
C,4.4,26 October 2013 at 09:00,2.94919,-12.5193
C,2.8,26 October 2013 at 13:24,2.93140,-12.5387
C,8.8,26 October 2013 at 17:12,3.00830,-12.5565
C,7.7,26 October 2013 at 19:24,3.19824,-12.5105
C,1.5,27 October 2013 at 01:48,3.04453,-12.5786
C,4.0,27 October 2013 at 13:48,3.04089,-12.6199
C,1.8,31 October 2013 at 21:36,355.610,-12.2812
C,7.9,25 October 2013 at 14:36,289.914,-8.57715
C,3.6,25 October 2013 at 23:12,290.040,-8.66971
C,2.3,26 October 2013 at 00:36,290.091,-8.68556
C,1.9,26 October 2013 at 01:00,290.095,-8.67692
C,4.0,26 October 2013 at 03:48,290.263,-8.68274
C,6.5,26 October 2013 at 17:36,290.594,-8.82540
C,2.1,26 October 2013 at 18:36,290.611,-8.82561
C,2.0,29 October 2013 at 12:12,291.169,-9.33296
C,2.1,29 October 2013 at 02:24,260.167,-14.9050
C,1.5,30 October 2013 at 07:12,260.016,-14.9592
C,1.0,31 October 2013 at 06:48,259.860,-15.1282
C,1.2,31 October 2013 at 23:12,259.810,-15.3308
C,6.2,01 November 2013 at 00:12,259.793,-15.3566
C,1.5,01 November 2013 at 07:36,259.866,-15.3073
C,1.1,01 November 2013 at 10:00,259.862,-15.3197
C,3.5,01 November 2013 at 10:12,259.856,-15.3269
C,1.8,01 November 2013 at 15:24,259.863,-15.3345
C,1.1,01 November 2013 at 18:36,259.916,-15.3994
C,1.4,02 November 2013 at 10:36,259.982,-15.3063
C,4.3,02 November 2013 at 13:12,259.987,-15.3341
C,1.1,02 November 2013 at 15:24,260.015,-15.3263
C,3.6,02 November 2013 at 21:36,260.110,-15.3830
C,3.2,04 November 2013 at 05:48,259.806,-15.6291
C,1.4,31 October 2013 at 22:24,259.815,-15.3447
C,8.2,02 November 2013 at 04:48,260.020,-15.4157
C,3.5,05 November 2013 at 09:24,259.493,-15.5809
C,1.3,07 November 2013 at 23:24,225.559,20.2212
C,1.1,08 November 2013 at 18:24,225.062,20.3191
C,1.7,09 November 2013 at 17:12,225.658,20.0468
C,1.4,10 November 2013 at 17:48,228.902,18.4803
C,1.7,02 November 2013 at 18:12,224.107,-17.9564
C,1.6,02 November 2013 at 20:24,224.240,-18.2565
C,1.6,05 November 2013 at 06:00,223.285,-18.7736
C,1.9,06 November 2013 at 08:36,223.553,-18.7423
C,3.0,06 November 2013 at 17:36,223.790,-18.7411
C,1.1,03 November 2013 at 01:36,169.711,-10.8068
C,1.4,03 November 2013 at 03:48,169.645,-10.8397
C,9.9,03 November 2013 at 16:24,169.640,-10.7393
C,2.6,04 November 2013 at 11:12,169.576,-10.5772
C,1.0,04 November 2013 at 13:24,169.586,-10.5537
C,1.7,04 November 2013 at 23:48,169.480,-10.6049
C,8.0,05 November 2013 at 12:00,169.463,-10.4131
C,3.1,05 November 2013 at 17:12,169.542,-10.3507
C,6.9,05 November 2013 at 21:12,169.569,-10.3545
C,1.5,06 November 2013 at 00:36,169.567,-10.3512
C,4.7,06 November 2013 at 01:48,169.579,-10.3388
C,8.6,06 November 2013 at 08:48,169.589,-10.3322
C,2.4,06 November 2013 at 09:48,169.575,-10.3302
C,3.8,06 November 2013 at 10:00,169.563,-10.3219
C,1.8,06 November 2013 at 11:48,169.513,-10.3438
C,1.2,06 November 2013 at 19:36,169.552,-10.2965
C,2.9,06 November 2013 at 21:24,169.564,-10.2733
C,1.6,06 November 2013 at 22:24,169.572,-10.2693
C,4.1,07 November 2013 at 01:48,169.573,-10.2523
C,2.1,07 November 2013 at 10:48,169.500,-10.2394
C,5.9,07 November 2013 at 12:24,169.477,-10.2432
C,1.6,07 November 2013 at 15:48,169.546,-10.2236
C,1.6,07 November 2013 at 16:12,169.558,-10.2125
C,6.0,07 November 2013 at 16:24,169.570,-10.2085
C,1.3,07 November 2013 at 16:48,169.573,-10.2012
C,1.2,07 November 2013 at 19:24,169.623,-10.1907
C,2.6,09 November 2013 at 06:36,169.702,-9.94444
C,1.6,09 November 2013 at 15:12,169.582,-10.0755
C,3.2,10 November 2013 at 09:24,169.500,-9.99611
C,3.1,10 November 2013 at 12:48,169.489,-9.99929
C,1.3,10 November 2013 at 17:24,169.485,-10.0023
C,6.4,11 November 2013 at 00:36,169.383,-9.98789
C,7.8,11 November 2013 at 00:48,169.385,-9.98787
C,4.8,11 November 2013 at 13:36,169.429,-10.1344
C,1.9,11 November 2013 at 16:12,169.440,-10.1316
C,5.0,11 November 2013 at 17:00,169.398,-10.1511
C,3.3,12 November 2013 at 05:24,169.406,-10.2194
C,2.1,12 November 2013 at 21:12,169.501,-10.2515
C,3.1,12 November 2013 at 21:36,169.496,-10.2615
C,6.5,13 November 2013 at 04:00,169.551,-10.2775
C,2.6,13 November 2013 at 04:48,169.537,-10.2883
C,2.4,13 November 2013 at 09:12,169.713,-10.3599
C,3.5,13 November 2013 at 10:36,169.696,-10.4059
C,4.0,13 November 2013 at 18:00,169.621,-10.4692
C,1.6,14 November 2013 at 05:48,169.665,-10.5137
C,3.6,15 November 2013 at 04:00,167.149,-9.61846
C,3.7,07 November 2013 at 02:12,205.227,-18.0094
C,4.3,07 November 2013 at 08:24,205.276,-18.0134
C,5.7,08 November 2013 at 02:36,205.493,-18.0889
C,1.4,08 November 2013 at 08:00,205.340,-18.1004
C,1.6,09 November 2013 at 16:24,200.977,-6.83821
C,1.7,09 November 2013 at 00:24,99.3498,-12.7944
C,1.6,09 November 2013 at 15:36,99.0530,-12.7650
C,1.4,09 November 2013 at 15:48,99.0670,-12.7525
C,3.1,16 November 2013 at 06:00,100.498,-14.2679
C,2.5,16 November 2013 at 17:48,100.651,-14.0028
C,3.3,17 November 2013 at 05:24,100.707,-13.7884
C,4.9,17 November 2013 at 08:00,100.697,-13.6666
C,2.8,17 November 2013 at 10:48,100.724,-13.7834
C,1.6,18 November 2013 at 00:48,100.670,-14.2669
C,1.4,18 November 2013 at 06:48,100.536,-14.3928
C,7.0,18 November 2013 at 14:12,100.604,-14.3145
C,1.6,18 November 2013 at 21:24,100.476,-14.2281
C,2.1,19 November 2013 at 18:00,99.9003,-14.4102
C,1.6,20 November 2013 at 12:36,98.9635,-14.4362
C,1.2,20 November 2013 at 14:00,98.7033,-14.1804
C,1.4,20 November 2013 at 22:00,96.9643,-13.3504
C,1.7,14 November 2013 at 22:48,100.094,-14.8069
C,1.6,15 November 2013 at 05:48,100.288,-14.9359
C,3.1,15 November 2013 at 20:12,100.353,-14.3777
C,2.2,16 November 2013 at 02:24,100.423,-14.3434
C,2.7,16 November 2013 at 13:48,100.701,-14.1492
C,2.5,16 November 2013 at 14:24,100.695,-14.1137
C,2.1,16 November 2013 at 19:48,100.688,-13.9408
C,2.6,16 November 2013 at 22:48,100.728,-13.8953
C,5.2,16 November 2013 at 23:36,100.722,-13.9016
C,3.5,17 November 2013 at 01:12,100.776,-13.8751
C,3.2,17 November 2013 at 02:12,100.780,-13.8200
C,1.4,18 November 2013 at 01:36,100.643,-14.3063
C,1.2,18 November 2013 at 02:24,100.645,-14.3165
C,1.2,18 November 2013 at 03:00,100.607,-14.3262
C,1.8,18 November 2013 at 08:36,100.538,-14.3128
C,1.8,19 November 2013 at 05:24,100.258,-14.2987
C,1.2,09 November 2013 at 14:12,74.6976,-15.8213
C,1.8,09 November 2013 at 17:36,74.0177,-16.0795
C,1.3,09 November 2013 at 18:00,74.0024,-16.1384
C,1.0,09 November 2013 at 19:36,74.3043,-16.0893
C,1.4,09 November 2013 at 20:48,74.4381,-16.0938
C,2.2,09 November 2013 at 23:00,74.6720,-16.0540
C,1.5,10 November 2013 at 01:48,74.9196,-16.0242
C,3.0,10 November 2013 at 03:36,74.9461,-15.9730
C,1.9,10 November 2013 at 15:48,68.3248,-17.7853
C,1.3,10 November 2013 at 19:00,67.1346,-18.2612
C,4.3,11 November 2013 at 21:48,65.3432,-19.0995
C,2.0,12 November 2013 at 02:12,65.3120,-19.1907
C,3.2,12 November 2013 at 06:24,65.2364,-19.2331
C,2.0,12 November 2013 at 14:12,65.3327,-19.3336
C,1.3,12 November 2013 at 15:00,65.3360,-19.3601
C,1.2,12 November 2013 at 16:48,65.3317,-19.3485
C,1.3,12 November 2013 at 17:24,65.3684,-19.3603
C,4.5,12 November 2013 at 19:48,65.3765,-19.3727
C,9.8,12 November 2013 at 23:12,65.2902,-19.4624
C,1.8,13 November 2013 at 03:12,65.2891,-19.4748
C,2.6,13 November 2013 at 13:12,65.0495,-19.3799
C,5.9,13 November 2013 at 20:48,65.0255,-19.3204
C,2.3,14 November 2013 at 01:12,64.9363,-19.2633
C,3.2,14 November 2013 at 01:36,64.9680,-19.2283
C,1.7,14 November 2013 at 03:48,64.9614,-19.1724
C,4.9,14 November 2013 at 08:00,64.8595,-19.1415
C,3.0,14 November 2013 at 09:12,64.7841,-19.1130
C,2.2,14 November 2013 at 18:48,64.7236,-19.0312
C,1.9,14 November 2013 at 20:36,64.7740,-19.0347
C,1.7,15 November 2013 at 03:00,64.7893,-18.8726
C,1.5,15 November 2013 at 11:12,64.8776,-18.7165
C,7.5,15 November 2013 at 11:36,64.8832,-18.7106
C,2.5,16 November 2013 at 02:00,65.1714,-18.5055
C,2.9,16 November 2013 at 05:36,65.2131,-18.4602
C,8.6,16 November 2013 at 06:24,65.2173,-18.4708
C,3.0,17 November 2013 at 15:12,64.8867,-18.5978
C,3.0,17 November 2013 at 19:12,64.7872,-18.6188
C,3.4,17 November 2013 at 20:24,64.7389,-18.6220
C,1.5,17 November 2013 at 21:24,64.7625,-18.6309
C,2.8,18 November 2013 at 04:12,64.6831,-18.6796
C,1.8,18 November 2013 at 07:00,64.6894,-18.7144
C,1.6,18 November 2013 at 12:12,64.6752,-18.7649
C,1.8,19 November 2013 at 00:36,64.4232,-18.8486
C,1.5,20 November 2013 at 05:36,64.0952,-18.8271
C,4.6,20 November 2013 at 11:24,63.6960,-18.9691
C,6.4,20 November 2013 at 17:24,63.4460,-19.1270
C,1.8,21 November 2013 at 09:12,62.4802,-19.3364
C,1.2,12 November 2013 at 15:36,37.9720,5.51927
C,2.3,13 November 2013 at 23:00,38.6041,5.65828
C,3.1,13 November 2013 at 23:12,38.5881,5.64278
C,1.5,14 November 2013 at 04:48,38.5145,5.74354
C,3.5,14 November 2013 at 06:48,38.5301,5.77060
C,2.3,14 November 2013 at 12:48,38.3836,5.98982
C,1.6,14 November 2013 at 14:48,38.4357,6.04097
C,3.2,14 November 2013 at 23:24,38.5315,6.15996
C,1.7,17 November 2013 at 14:12,37.5392,6.81709
C,3.9,23 November 2013 at 10:36,38.4127,7.15857
